id;nome;cognome;sesso;eta;source_file;data_creazione;fonte
6249;Nome Qjk7ozw09h;Cognome 18i93c3f4f;M;30;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6250;Nome Klrw08eqv9;Cognome Wyz50sfqni;M;44;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6251;Nome H3kxtqrgdl;Cognome Ra3qc9yngb;M;69;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6252;Nome Dxj4w5q84f;Cognome Fcvvpjpche;M;66;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6253;Nome 30uyqp5zrg;Cognome Skk56ye6di;M;13;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6254;Nome 777kv7q5m5;Cognome D5fq2nmtjn;M;33;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6255;Nome C132gld991;Cognome Xm1vbzdqje;M;73;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6256;Nome Mvffpj533q;Cognome Q2nxvxhpn5;M;46;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6257;Nome W5l9ukv4di;Cognome 5c25cet009;M;49;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6258;Nome 673rzs5k07;Cognome 4wvznn5aj8;M;80;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6259;Nome Nthua0doge;Cognome Zkgp75mudz;M;10;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6260;Nome 7yhjpm90lq;Cognome Wh5f4ja5fg;M;74;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6261;Nome 4q0afv161l;Cognome 0n8a46jofb;M;73;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6262;Nome 34ms2fatam;Cognome H656r1590g;M;8;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6263;Nome Eec20dmij5;Cognome Gc1a1usmx9;M;61;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6264;Nome Ihixuub8rv;Cognome A00wf2ft9v;M;27;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6265;Nome Hdv4v599sk;Cognome 06dpjnf2os;M;29;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6266;Nome Z4pngt63nn;Cognome Psngtijioo;M;51;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6267;Nome Slyjnur2ai;Cognome Pqxvws43d4;M;54;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6268;Nome Th45cgqp27;Cognome O0fkhxcy1o;M;23;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6269;Nome Ow85q11qkx;Cognome 7o17rub426;M;76;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6270;Nome 9tiny53yh1;Cognome 69hhhami69;M;16;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6271;Nome Nvx6nneo54;Cognome Aat32obif3;M;65;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6272;Nome Ijv9yw9j0p;Cognome J037etv9d7;M;57;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6273;Nome Uiwc5cce6i;Cognome 6rrveio01r;M;35;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6274;Nome 1kpjdpc5m4;Cognome Ia7xpm6t0m;M;97;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6275;Nome T9rpo9kej9;Cognome 7zu94x95wb;M;44;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6276;Nome T28rmqpf2p;Cognome 4ts30ngsd2;M;91;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6277;Nome Lb0k3iljea;Cognome 6shee86b96;M;31;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6278;Nome Zuqoz9yfpo;Cognome 9091ywwaud;M;96;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6279;Nome 0k8nvgg3o6;Cognome 71r9dglhty;M;58;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6280;Nome Vmw9mx8ioh;Cognome Fqn92n7gfr;M;92;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6281;Nome Iyb8vaz8iq;Cognome 9igzrw05pu;M;62;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6282;Nome Xaedxiswfr;Cognome J9pzapzw7b;M;6;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6283;Nome M9m0pgzznl;Cognome Gwejsi67tr;M;87;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6284;Nome Tksrlh73mn;Cognome V0c5ecxduu;M;59;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6285;Nome 52tvkqhlx2;Cognome Qld6euksv4;M;16;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6286;Nome Jbz8egrjsz;Cognome H2nz66hn94;M;19;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6287;Nome S52kbevy53;Cognome Uuz1ccycnb;M;62;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6288;Nome N63uup0cp0;Cognome Rsx1d5mcbd;M;73;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6289;Nome Ppvbmvtpza;Cognome Q6bo0xwhm6;M;30;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6290;Nome 12wdsb66gq;Cognome M8r6k159kg;M;17;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6291;Nome 3wl98qi4bx;Cognome Bav7wwn073;M;5;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6292;Nome Tw73cgd9hu;Cognome 6lt7rnt484;M;17;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6293;Nome Msfhhqabxv;Cognome 1dku3if866;M;67;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6294;Nome 1t4cldpxl9;Cognome Rmmn1p1vbg;M;97;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6295;Nome Wegwpdz4oz;Cognome Torzchqcw4;M;22;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6296;Nome 9v5i0feaoe;Cognome 0y69o3y2js;M;9;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6297;Nome K0szrhusyw;Cognome Mt2feut3ju;M;15;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6298;Nome 2jiz0868pd;Cognome Yelozdnciz;M;85;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6299;Nome 305aulg01j;Cognome Vu6lztxa3j;M;88;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6300;Nome 88jkr9cdoy;Cognome A6bz4x30p7;M;46;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6301;Nome Rr1fjl2k2z;Cognome X1d65c5wkh;M;17;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6302;Nome Egfy2lswyx;Cognome Tkyco5fo4j;M;100;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6303;Nome Zxz74z43ex;Cognome Wzxbxvuv3a;M;53;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6304;Nome K0kwd76utt;Cognome 8r8tuglq8h;M;19;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6305;Nome X82e7230qu;Cognome 5sjxs7hzcj;M;48;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6306;Nome D1o7tx5n3y;Cognome Yir4xhgx6i;M;81;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6307;Nome Qo5iewggw0;Cognome 1oziqpbib0;M;41;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6308;Nome 89qdgyj0k5;Cognome 2xm0i9boj8;M;36;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6309;Nome L7ezb159fi;Cognome 6druc4xy7t;M;58;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6310;Nome L8gmu6p8qo;Cognome Gy1shnj79s;M;17;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6311;Nome 1cuqgkmcts;Cognome Bkky6lya1a;M;13;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6312;Nome Q8u2c433th;Cognome 3q1vgm9mw9;M;88;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6313;Nome A7omx4ne6p;Cognome Gpkmz9wx4n;M;61;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6314;Nome I82a9kwd8s;Cognome Pzbukz8teo;M;25;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6315;Nome I3dmkcnlxe;Cognome Qfrdakmjk4;M;58;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6316;Nome Mjzkfhrrof;Cognome 8syfdvui4v;M;40;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6317;Nome Cm5hiewncs;Cognome Vds7l2hekl;M;20;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6318;Nome Eagiva6hzj;Cognome 2e4k69jutu;M;83;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6319;Nome 2rxbhh6u3q;Cognome Qau16vnm5h;M;87;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6320;Nome 5v57nu7oje;Cognome 7srzm2lv1j;M;96;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6321;Nome Fn449kxc3p;Cognome 7b32o5jy72;M;80;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6322;Nome 5fceretowp;Cognome Ch1988z4tl;M;66;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6323;Nome T1ahu5fpxk;Cognome Hcakis1e3e;M;16;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6324;Nome S6ndratep5;Cognome 0g4u5ttp7n;M;34;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6325;Nome Yqbn96eg4g;Cognome 4zr2r47nhs;M;28;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6326;Nome Etajdh1u0a;Cognome Czb2s25fr5;M;54;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6327;Nome Q5ufp3klo1;Cognome 90wa3an4yz;M;54;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6328;Nome Hq1p0qd28w;Cognome Ds4xffl32q;M;94;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6329;Nome N30snmaeie;Cognome Xpezzsmp5c;M;45;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6330;Nome Hgyiswybgx;Cognome Fhjcx8cypo;M;100;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6331;Nome Vo9ihoij1g;Cognome Ye2r686j0h;M;96;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6332;Nome T8pdpizubt;Cognome 0qaj9j7gga;M;17;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6333;Nome Zmlktvy6ic;Cognome Qtvihrdv2t;M;50;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6334;Nome F58l3q6nvt;Cognome 89l8bc91bu;M;78;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6335;Nome Zsw4nymk69;Cognome 5meb0v50a9;M;36;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6336;Nome Vmxk5nx2s8;Cognome Kkxgrqhw5x;M;46;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6337;Nome Jw3hjr973u;Cognome Chmrzk9dwj;M;30;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6338;Nome Rpb5ewdvpq;Cognome Y49ijr6kyx;M;26;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6339;Nome 01jx1ts0nv;Cognome Lq2mhsedqi;M;10;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6340;Nome D322zrkxgr;Cognome Lbs6gnc83u;M;37;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6341;Nome G07w8szcoj;Cognome O4ko6wncha;M;89;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6342;Nome Gsqumlff1o;Cognome 0bkbv07gt4;M;10;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6343;Nome C2y8yhpvhn;Cognome Dzezldn5wj;M;27;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6344;Nome Sc00oevvyz;Cognome Ai5tmuimzu;M;95;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6345;Nome Rabmr3zx37;Cognome Xfprbaxpol;M;38;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6346;Nome Zbtx72pbgk;Cognome Uru74k1ii8;M;66;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6347;Nome Hchri1bgjr;Cognome Z7njfbwnkx;M;30;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6348;Nome Qalx94rsxs;Cognome Hoqh0cq8u2;M;44;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6349;Nome 69fdh3vot4;Cognome 1g92is4h2a;M;86;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6350;Nome Y4shy1oq74;Cognome Mg0vltx51z;M;98;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
6351;Nome 536ezosp1g;Cognome Ufpt9ltp9b;M;38;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_10000.csv;2022-10-26T10:29:33.000+02:00;test
