id;nome;cognome;sesso;eta;source_file;data_creazione;fonte
478;Nome Woeg21w86c;Cognome 0t5rjnxs5t;M;14;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
479;Nome Fbwvs4j4lm;Cognome Nm5c4uobnn;M;84;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
480;Nome Mx8ipbr1ol;Cognome 3zn5auj5x7;M;44;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
481;Nome Rno1xrr6mv;Cognome Wte5pabodb;M;42;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
482;Nome Wybg0cojgb;Cognome Roohr9d0gm;M;76;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
483;Nome Jeruasefhn;Cognome 2i5urpzqco;M;19;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
484;Nome A0qfrez2hz;Cognome H5er4k6exe;M;8;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
485;Nome Qgvhgn6i5y;Cognome Zphpfupan5;M;12;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
486;Nome 2x2lk7bmmt;Cognome Dewbenzye3;M;8;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
487;Nome 2ps6wde5kr;Cognome Mbgwlpu8h3;M;67;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
488;Nome Pkhpvvb1c5;Cognome Bh59yhxhn9;M;10;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
489;Nome Kyglddk1as;Cognome Ycjf5xa04m;M;55;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
490;Nome Fwiosls55n;Cognome L2cemi5zcb;M;81;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
491;Nome Srvxjllqv0;Cognome Zkvqamwa1j;M;51;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
492;Nome Ymqq1w3nbn;Cognome Uipivcyf3p;M;14;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
493;Nome 0vi1bv0chx;Cognome O3p8cs48h5;M;85;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
494;Nome Nmo4ppdzl9;Cognome 3hc1hy413k;M;57;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
495;Nome Sr8glwtm3h;Cognome Brxcqzi57j;M;7;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
496;Nome Zfqih7kgeq;Cognome 303qhi6k9r;M;73;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
497;Nome Qr6h5britv;Cognome 2k8vtff572;M;17;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
498;Nome Azstaj3oer;Cognome Ffqm151w4u;M;93;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
499;Nome 3405slkjqo;Cognome Amgz9x611f;M;90;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
500;Nome Cshuecmh04;Cognome Ivgnkfmzip;M;93;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
501;Nome 0fjsf2hxyj;Cognome 789apwpnou;M;9;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
502;Nome T4lonxwzzj;Cognome Nkxduqsm3k;M;91;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
503;Nome H15mnlb2oy;Cognome Bhj844fug4;M;63;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
504;Nome 9cf6aruk7s;Cognome 0xn1o6is3e;M;73;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
505;Nome Tcyd8kgte1;Cognome Igop1f4jra;M;67;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
506;Nome Zm91m9qg8y;Cognome V2pswflfry;M;37;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
507;Nome 3euundt4ln;Cognome Iildfmrwni;M;94;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
508;Nome Rwcpdroo0u;Cognome Gu8exafc8k;M;91;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
509;Nome T6vq5rej2u;Cognome 2xjycvauv1;M;100;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
510;Nome Wjzbs8je5e;Cognome Ypf9um5sf8;M;85;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
511;Nome Ymd72acx9w;Cognome W7de464pa5;M;83;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
512;Nome 1g8vs0dn1g;Cognome Tioelrpz03;M;98;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
513;Nome H7fgo98bx4;Cognome Htw9cc3jqc;M;58;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
514;Nome 2em124ehsh;Cognome 8juyomrj0j;M;96;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
515;Nome 5i3iknpeq2;Cognome Q1iqcs4klc;M;88;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
516;Nome 5rxgy3kzj1;Cognome Bojf0z9mp4;M;43;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
517;Nome Ftscnkhv7a;Cognome 3aonr6z9pg;M;34;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
518;Nome Lexcrzxcef;Cognome Hxdx1cdnc9;M;10;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
519;Nome 9cohujev9v;Cognome A9gaha9xw2;M;32;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
520;Nome Ruucm8eiiy;Cognome Nhpqvcx7a3;M;33;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
521;Nome 948w4qcmz3;Cognome P0773prcwx;M;100;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
522;Nome 4wf8sw9v4h;Cognome Li8r169b5j;M;29;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
523;Nome D3c8oyz0iy;Cognome Zdia4mkgw4;M;90;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
524;Nome Xugttj8sty;Cognome Zyhrg2d6mx;M;99;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
525;Nome Lg3fqi5tby;Cognome Kybxj8ub7h;M;35;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
526;Nome G9helxdnei;Cognome Hwj1g29dzt;M;34;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
527;Nome Nyeag6yqlr;Cognome Ublmdecxcu;M;89;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
528;Nome Ue0oy89k7c;Cognome Q5oqkxvdeq;M;66;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
529;Nome Kbkbg3fnf9;Cognome O3vt6ha5c7;M;42;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
530;Nome 5n2w6w3rww;Cognome Eb3z8fyzow;M;30;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
531;Nome 2t3gyptb1e;Cognome 7o37hrpbd9;M;63;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
532;Nome 3mm5t1hzhx;Cognome 0pqk7y37wt;M;38;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
533;Nome T4ygpo7f15;Cognome 2p0m1hbcvj;M;93;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
534;Nome F7hf7dfy7y;Cognome Ne1syl13sp;M;26;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
535;Nome Fu2q5p8irg;Cognome Unmvwqf6v6;M;74;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
536;Nome M6phfu4vqp;Cognome Vghjex4t5v;M;16;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
537;Nome 8uxccxpmn0;Cognome Aaukgotgzq;M;32;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
538;Nome 815e2yn0z9;Cognome J1wacttube;M;66;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
539;Nome Xbh21w5cjg;Cognome 7fyuai4u4k;M;81;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
540;Nome 4aotfzt17j;Cognome F1xltdl1dk;M;53;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
541;Nome Tzn7b1tmf9;Cognome Lmts64hzwt;M;20;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
542;Nome 3cnb5am2sc;Cognome Yimzw9qltf;M;14;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
543;Nome Pk4bjwsre5;Cognome Asogkjemeo;M;94;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
544;Nome L8f91xub64;Cognome Mgu76sxi55;M;12;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
545;Nome 1w98f8ukqy;Cognome L3wyk7pnp3;M;95;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
546;Nome Odm0nctz2t;Cognome 3kjqlkhe8n;M;43;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
547;Nome F9fwbnzkmg;Cognome Vh9x9u8ngy;M;70;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
548;Nome 65x93fn8zl;Cognome 7hmrrfada6;M;41;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
549;Nome Koxnvzljzf;Cognome 9i4m0lmmmn;M;48;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
550;Nome Mo4ohgo7ld;Cognome P6vwvgf9xr;M;53;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
551;Nome Lb0hf35jfl;Cognome 37klrc6rrc;M;94;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
552;Nome M5btcthz0n;Cognome Dy1773go96;M;38;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
553;Nome L0j5xdalqe;Cognome Cd7ixgkidi;M;36;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
554;Nome 6cfjpumqt1;Cognome Cy0p0v1xhn;M;94;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
555;Nome N6m5m7bejv;Cognome Sx4umrd8bf;M;28;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
556;Nome 79stuwuld8;Cognome Jyptu5j6vk;M;84;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
557;Nome Ecqkds5idm;Cognome Jkg5y1lcmg;M;98;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
558;Nome Tdhcewxupm;Cognome A1gt5kfh70;M;99;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
559;Nome 9v0fny1qf2;Cognome P6xgob1908;M;69;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
560;Nome Cl7rl6bqi1;Cognome Z7jnlo43jv;M;74;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
561;Nome 9q7wlojuwh;Cognome Catlagkvt1;M;83;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
562;Nome Q5189go711;Cognome 0io2rgpn14;M;68;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
563;Nome K7uvqhoq6m;Cognome R31scpv6nm;M;92;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
564;Nome Fpucvvmeui;Cognome 5bqcyqbyrn;M;88;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
565;Nome 34nsu2y40v;Cognome 1e5m48u34c;M;64;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
566;Nome C1ej55pvld;Cognome 0d7bs5tav5;M;9;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
567;Nome 4v958dmuwt;Cognome Xyeo5gd3w8;M;53;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
568;Nome Nhllnro6kd;Cognome Bgw1vlsaeh;M;29;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
569;Nome 6catke2ebh;Cognome 15jmdsmwgw;M;83;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
570;Nome L8bpvvc32x;Cognome 0cs4z64wb3;M;91;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
571;Nome Rsog2ih3z4;Cognome Gp7t52aour;M;47;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
572;Nome 6faxrm4gbu;Cognome Of8fwx7thv;M;14;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
573;Nome L654cwvssp;Cognome 0ir5mh4qyl;M;56;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
574;Nome Y1lny36stw;Cognome 3fctcm4z79;M;60;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
575;Nome P1kaf5rchj;Cognome 97mvjumiz4;M;53;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
576;Nome U7174gqx59;Cognome Fnltao7j56;M;43;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
577;Nome 368izthju5;Cognome 9aa3qmq352;M;95;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
578;Nome V0don7quni;Cognome Eninyqyynk;M;96;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
579;Nome Qsvip551mp;Cognome S8szt50lrd;M;29;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
580;Nome R3lgu3figf;Cognome Azbxha744h;M;34;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/elenco/test/processed/raw_visitatori_1000.csv;2022-10-26T10:29:33.000+02:00;test
